,line,gen_id,prime_end,distance,initial_weight,factor,normalized_weight,cumulative_weight_rv
4621,L11-2,1,distance_3_prime,33631,33631,8,8.909697983512604e-06,682.0362783383791
4716,L11-4,1,distance_3_prime,33631,33631,8,8.909697983512604e-06,681.7366362854956
4678,L11-3,1,distance_3_prime,33631,33631,8,8.909697983512604e-06,681.436994232612
4641,L11-2,2,distance_3_prime,33634,33634,12,8.291965638094397e-06,681.1373521797285
4589,L11-1,2,distance_3_prime,33636,33636,12,1.0670489072974586e-05,680.8584602074568
4690,L11-3,2,distance_3_prime,33636,33636,12,1.3801130312572599e-05,680.4995476369983
4737,L11-4,2,distance_3_prime,33637,33637,12,7.172370593997801e-06,680.0353328178046
610,L03-3,2,distance_5_prime,33657,33657,12,8.342573892610218e-06,679.7940757881343
2842,L02-4,2,distance_3_prime,33675,33675,12,8.349626702106193e-06,679.5132897786307
3224,L04-3,1,distance_3_prime,33757,33757,8,8.511951311638497e-06,679.2321160994372
3182,L04-2,2,distance_3_prime,33757,33757,12,8.78976636800994e-06,678.9447781590103
3294,L04-4,1,distance_3_prime,33757,33757,8,8.511951311638497e-06,678.6480620157254
3163,L04-2,1,distance_3_prime,33757,33757,8,8.511951311638497e-06,678.3607240752984
3101,L04-1,1,distance_3_prime,33757,33757,8,8.511951311638497e-06,678.0733861348715
3250,L04-3,2,distance_3_prime,33758,33758,12,3.5793596227354955e-06,677.7860481944446
3714,L06-3,2,distance_3_prime,33776,33776,12,7.982040409079571e-06,677.6652161723002
4188,L08-4,2,distance_3_prime,33852,33852,12,9.412872102600306e-06,677.3956147754432
3989,L07-4,2,distance_3_prime,33852,33852,12,9.747918819332073e-06,677.076970229026
3655,L06-2,2,distance_3_prime,34016,34016,12,6.113419209891512e-06,676.7469836811539
3601,L06-1,2,distance_3_prime,34017,34017,12,9.756978068752546e-06,676.5390296133103
3762,L06-4,1,distance_3_prime,34018,34018,8,1.0926468961316203e-05,676.2071264903456
3706,L06-3,1,distance_3_prime,34018,34018,8,1.0926468961316203e-05,675.8354298692195
3641,L06-2,1,distance_3_prime,34018,34018,8,1.0926468961316203e-05,675.4637332480935
3586,L06-1,1,distance_3_prime,34018,34018,8,1.0926468961316203e-05,675.0920366269675
3774,L06-4,2,distance_3_prime,34019,34019,12,7.469756822066657e-06,674.7203400058414
2053,L10-2,2,distance_5_prime,34299,34299,12,5.704430631271309e-06,674.4662263485116
4611,L11-2,1,distance_3_prime,34449,34449,8,8.909697983512604e-06,674.2705700822896
4706,L11-4,1,distance_3_prime,34449,34449,8,8.909697983512604e-06,673.9636398964556
4562,L11-1,1,distance_3_prime,34449,34449,8,8.909697983512604e-06,673.6567097106215
4668,L11-3,1,distance_3_prime,34449,34449,8,8.909697983512604e-06,673.3497795247874
4680,L11-3,2,distance_3_prime,34451,34451,12,1.3801130312572599e-05,673.0428493389534
4718,L11-4,2,distance_3_prime,34453,34453,12,7.172370593997801e-06,672.5673865985549
4624,L11-2,2,distance_3_prime,34453,34453,12,8.291965638094397e-06,672.3202769144799
1338,L06-3,2,distance_5_prime,34602,34602,12,7.982040409079571e-06,672.0345938223506
861,L04-3,2,distance_5_prime,34772,34772,12,3.5793596227354955e-06,671.7583992601157
715,L04-1,1,distance_5_prime,34775,34775,8,8.511951311638497e-06,671.6339377673139
908,L04-4,1,distance_5_prime,34775,34775,8,8.511951311638497e-06,671.3379346604517
838,L04-3,1,distance_5_prime,34775,34775,8,8.511951311638497e-06,671.0419315535894
777,L04-2,1,distance_5_prime,34775,34775,8,8.511951311638497e-06,670.7459284467271
3374,L05-1,2,distance_3_prime,34924,34924,12,6.6064779819852355e-06,670.4499253398649
3429,L05-2,2,distance_3_prime,35068,35068,12,4.967929942251954e-06,670.219200702822
2504,L01-3,2,distance_3_prime,35327,35327,12,6.790137777553954e-06,670.0449853356072
510,L03-1,2,distance_5_prime,35351,35351,12,9.821333573410376e-06,669.8051101383395
4349,L09-4,2,distance_3_prime,35355,35355,12,1.571309974937606e-05,669.4579161751859
3433,L05-2,2,distance_3_prime,35542,35542,12,4.967929942251954e-06,668.9023795335468
2201,L11-1,2,distance_5_prime,35647,35647,12,1.0670489072974586e-05,668.7258093675392
2304,L11-3,2,distance_5_prime,35647,35647,12,1.3801130312572599e-05,668.3454384435549
2349,L11-4,2,distance_5_prime,35647,35647,12,7.172370593997801e-06,667.8534695513026
2254,L11-2,2,distance_5_prime,35649,35649,12,8.291965638094397e-06,667.5977960567384
2186,L11-1,1,distance_5_prime,35665,35665,8,8.909697983512604e-06,667.302195773706
2235,L11-2,1,distance_5_prime,35665,35665,8,8.909697983512604e-06,666.984431395124
2292,L11-3,1,distance_5_prime,35665,35665,8,8.909697983512604e-06,666.6666670165421
2330,L11-4,1,distance_5_prime,35665,35665,8,8.909697983512604e-06,666.3489026379601
3830,L07-1,2,distance_3_prime,35666,35666,12,9.170413799638686e-06,666.0311382593782
2929,L03-2,2,distance_3_prime,35837,35837,12,7.594782890473104e-06,665.7040662808002
845,L04-3,2,distance_5_prime,35895,35895,12,3.5793596227354955e-06,665.4318920463544
783,L04-2,2,distance_5_prime,35898,35898,12,8.78976636800994e-06,665.3034109326964
830,L04-3,1,distance_5_prime,35899,35899,8,8.511951311638497e-06,664.9878758996175
769,L04-2,1,distance_5_prime,35899,35899,8,8.511951311638497e-06,664.682305359481
707,L04-1,1,distance_5_prime,35899,35899,8,8.511951311638497e-06,664.3767348193445
914,L04-4,2,distance_5_prime,35899,35899,12,6.325244048999557e-06,664.071164279208
900,L04-4,1,distance_5_prime,35899,35899,8,8.511951311638497e-06,663.8440943430929
2931,L03-2,2,distance_3_prime,35938,35938,12,7.594782890473104e-06,663.5385238029564
1446,L07-1,2,distance_5_prime,35992,35992,12,9.170413799638686e-06,663.2655824954386
2240,L11-2,2,distance_5_prime,36106,36106,12,8.291965638094397e-06,662.935520961962
2334,L11-4,2,distance_5_prime,36109,36109,12,7.172370593997801e-06,662.636131250633
2296,L11-3,2,distance_5_prime,36110,36110,12,1.3801130312572599e-05,662.3771441208543
2190,L11-1,2,distance_5_prime,36110,36110,12,1.0670489072974586e-05,661.8787853052672
2284,L11-3,1,distance_5_prime,36113,36113,8,8.909697983512604e-06,661.4934739448421
2322,L11-4,1,distance_5_prime,36113,36113,8,8.909697983512604e-06,661.1717180215635
2227,L11-2,1,distance_5_prime,36113,36113,8,8.909697983512604e-06,660.8499620982849
2178,L11-1,1,distance_5_prime,36113,36113,8,8.909697983512604e-06,660.5282061750063
2245,L11-2,2,distance_5_prime,36292,36292,12,8.291965638094397e-06,660.2064502517277
449,L02-4,2,distance_5_prime,36380,36380,12,8.349626702106193e-06,659.90551823479
2617,L02-1,2,distance_3_prime,36491,36491,12,6.2998409290165425e-06,659.6017588153674
991,L05-1,2,distance_5_prime,36582,36582,12,6.6064779819852355e-06,659.3718713200266
2007,L10-1,2,distance_5_prime,36697,36697,12,1.005999951376669e-05,659.1301931424896
3309,L04-4,2,distance_3_prime,36715,36715,12,6.325244048999557e-06,658.761021340333
1970,L09-4,2,distance_5_prime,36952,36952,12,1.571309974937606e-05,658.5287900050739
1840,L09-1,2,distance_5_prime,36956,36956,12,1.3485509819698733e-05,657.9481595431349
1871,L09-2,1,distance_5_prime,36956,36956,8,1.1834284513951141e-05,657.4497890422381
1827,L09-1,1,distance_5_prime,36956,36956,8,1.0857144408163487e-05,657.0124412237406
1958,L09-4,1,distance_5_prime,36956,36956,8,1.1834284513951141e-05,656.6112045949925
1907,L09-3,1,distance_5_prime,36956,36956,8,1.0857144408163487e-05,656.173856776495
860,L04-3,2,distance_5_prime,37006,37006,12,3.5793596227354955e-06,655.7726201477469
3043,L03-4,2,distance_3_prime,37007,37007,12,5.468557390003386e-06,655.640162365548
793,L04-2,2,distance_5_prime,37008,37008,12,8.78976636800994e-06,655.4377874622162
714,L04-1,1,distance_5_prime,37009,37009,8,8.511951311638497e-06,655.1124957884689
837,L04-3,1,distance_5_prime,37009,37009,8,8.511951311638497e-06,654.7974769823765
907,L04-4,1,distance_5_prime,37009,37009,8,8.511951311638497e-06,654.482458176284
776,L04-2,1,distance_5_prime,37009,37009,8,8.511951311638497e-06,654.1674393701916
927,L04-4,2,distance_5_prime,37010,37010,12,6.325244048999557e-06,653.8524205640991
2346,L11-4,2,distance_5_prime,37282,37282,12,7.172370593997801e-06,653.6183232818456
2303,L11-3,2,distance_5_prime,37283,37283,12,1.3801130312572599e-05,653.3509229613602
2253,L11-2,2,distance_5_prime,37283,37283,12,8.291965638094397e-06,652.8363754199165
2200,L11-1,2,distance_5_prime,37283,37283,12,1.0670489072974586e-05,652.5272260650314
2335,L11-4,2,distance_5_prime,37302,37302,12,7.172370593997801e-06,652.1293982209237
2329,L11-4,1,distance_5_prime,37306,37306,8,8.909697983512604e-06,651.8618544530264
2234,L11-2,1,distance_5_prime,37306,37306,8,8.909697983512604e-06,651.5294692600535
2185,L11-1,1,distance_5_prime,37306,37306,8,8.909697983512604e-06,651.1970840670806
2291,L11-3,1,distance_5_prime,37306,37306,8,8.909697983512604e-06,650.8646988741077
2252,L11-2,2,distance_5_prime,37357,37357,12,8.291965638094397e-06,650.5323136811348
4525,L10-4,2,distance_3_prime,37404,37404,12,9.642031543906196e-06,650.2225507207926
3604,L06-1,2,distance_3_prime,37474,37474,12,9.756978068752546e-06,649.8619001729243
4258,L09-2,1,distance_3_prime,37511,37511,8,1.1834284513951141e-05,649.4962671767759
4295,L09-3,1,distance_3_prime,37511,37511,8,1.0857144408163487e-05,649.0523513303731
4345,L09-4,1,distance_3_prime,37511,37511,8,1.1834284513951141e-05,648.6450889864784
4215,L09-1,1,distance_3_prime,37511,37511,8,1.0857144408163487e-05,648.2011731400756
4269,L09-2,2,distance_3_prime,37516,37516,12,1.4618903460416273e-05,647.793910796181
4312,L09-3,2,distance_3_prime,37516,37516,12,9.988912307338854e-06,647.24546801396
4229,L09-1,2,distance_3_prime,37517,37517,12,1.3485509819698733e-05,646.8707239798379
4357,L09-4,2,distance_3_prime,37519,37519,12,1.571309974937606e-05,646.3647881079322
4574,L11-1,2,distance_3_prime,37555,37555,12,1.0670489072974586e-05,645.7752483184354
2042,L10-2,2,distance_5_prime,37806,37806,12,5.704430631271309e-06,645.3745181012998
1459,L07-1,2,distance_5_prime,37829,37829,12,9.170413799638686e-06,645.1588563968539
795,L04-2,2,distance_5_prime,37875,37875,12,8.78976636800994e-06,644.8119488132274
511,L03-1,2,distance_5_prime,37880,37880,12,9.821333573410376e-06,644.479036412039
289,L02-2,1,distance_5_prime,37906,37906,8,9.06305050951337e-06,644.1070042962782
358,L02-3,1,distance_5_prime,37906,37906,8,9.06305050951337e-06,643.7634603036646
426,L02-4,1,distance_5_prime,37906,37906,8,9.06305050951337e-06,643.419916311051
219,L02-1,1,distance_5_prime,37906,37906,8,9.06305050951337e-06,643.0763723184374
239,L02-1,2,distance_5_prime,37907,37907,12,6.2998409290165425e-06,642.7328283258238
311,L02-2,2,distance_5_prime,37908,37908,12,6.416817194503354e-06,642.4940202557276
381,L02-3,2,distance_5_prime,37909,37909,12,7.0366456779163085e-06,642.2507715495184
1032,L05-2,2,distance_5_prime,38050,38050,12,4.967929942251954e-06,641.9840193485143
1277,L06-2,2,distance_5_prime,38413,38413,12,6.113419209891512e-06,641.7949896142115
3782,L06-4,2,distance_3_prime,38484,38484,12,7.469756822066657e-06,641.560154842102
1841,L09-1,2,distance_5_prime,38740,38740,12,1.3485509819698733e-05,641.2726887205615
1908,L09-3,1,distance_5_prime,38745,38745,8,1.0857144408163487e-05,640.7502600701464
1828,L09-1,1,distance_5_prime,38745,38745,8,1.0857144408163487e-05,640.3296000100521
1691,L08-2,2,distance_5_prime,38749,38749,12,1.0121747755924174e-05,639.9089399499578
1647,L08-1,2,distance_5_prime,38749,38749,12,1.2295863056874513e-05,639.5167323461635
1448,L07-1,2,distance_5_prime,38749,38749,12,9.170413799638686e-06,639.0402799485727
1793,L08-4,2,distance_5_prime,38749,38749,12,9.412872102600306e-06,638.6849355842505
1544,L07-3,2,distance_5_prime,38750,38750,12,9.662271406762302e-06,638.3201962031469
1594,L07-4,2,distance_5_prime,38750,38750,12,9.747918819332073e-06,637.9457831861349
1745,L08-3,2,distance_5_prime,38750,38750,12,4.900401383710004e-06,637.5680513318858
1496,L07-2,2,distance_5_prime,38751,38751,12,8.52401677242367e-06,637.3781607782671
1631,L08-1,1,distance_5_prime,38752,38752,8,6.4710416840238876e-06,637.0478466043189
1580,L07-4,1,distance_5_prime,38752,38752,8,6.709022964985609e-06,636.7970807969796
1433,L07-1,1,distance_5_prime,38752,38752,8,6.7824142172966825e-06,636.5370927390404
1482,L07-2,1,distance_5_prime,38752,38752,8,6.7824142172966825e-06,636.2742606232918
1730,L08-3,1,distance_5_prime,38752,38752,8,6.4710416840238876e-06,636.0114285075431
1530,L07-3,1,distance_5_prime,38752,38752,8,6.7824142172966825e-06,635.7606627002037
1778,L08-4,1,distance_5_prime,38752,38752,8,6.4710416840238876e-06,635.4978305844551
1676,L08-2,1,distance_5_prime,38752,38752,8,6.4710416840238876e-06,635.2470647771157
1923,L09-3,2,distance_5_prime,38754,38754,12,9.988912307338854e-06,634.9962989697764
2145,L10-4,2,distance_5_prime,38889,38889,12,9.642031543906196e-06,634.6091886622178
3593,L06-1,2,distance_3_prime,39471,39471,12,9.756978068752546e-06,634.2342196975068
4299,L09-3,2,distance_3_prime,39597,39597,12,9.988912307338854e-06,633.849102016155
3662,L06-2,2,distance_3_prime,39889,39889,12,6.113419209891512e-06,633.4535710555214
2250,L11-2,2,distance_5_prime,40172,40172,12,8.291965638094397e-06,633.209712876658
4396,L10-1,2,distance_3_prime,40173,40173,12,1.005999951376669e-05,632.8766080330445
1276,L06-2,2,distance_5_prime,40238,40238,12,6.113419209891512e-06,632.472467672578
2767,L02-3,2,distance_3_prime,40964,40964,12,7.0366456779163085e-06,632.2264759104104
120,L01-3,2,distance_5_prime,41031,41031,12,6.790137777553954e-06,631.9382267568602
863,L04-3,2,distance_5_prime,41037,41037,12,3.5793596227354955e-06,631.6596206137094
3845,L07-1,2,distance_3_prime,41384,41384,12,9.170413799638686e-06,631.5127344328712
4141,L08-3,2,distance_3_prime,41385,41385,12,4.900401383710004e-06,631.133226028187
4041,L08-1,2,distance_3_prime,41385,41385,12,1.2295863056874513e-05,630.9304229169221
4189,L08-4,2,distance_3_prime,41386,41386,12,9.412872102600306e-06,630.4215586243133
4086,L08-2,2,distance_3_prime,41386,41386,12,1.0121747755924174e-05,630.0319974994751
3828,L07-1,1,distance_3_prime,41387,41387,8,6.7824142172966825e-06,629.6130988468484
4026,L08-1,1,distance_3_prime,41387,41387,8,6.4710416840238876e-06,629.3323950696372
4173,L08-4,1,distance_3_prime,41387,41387,8,6.4710416840238876e-06,629.0645780674605
4071,L08-2,1,distance_3_prime,41387,41387,8,6.4710416840238876e-06,628.7967610652838
3925,L07-3,1,distance_3_prime,41387,41387,8,6.7824142172966825e-06,628.5289440631071
3877,L07-2,1,distance_3_prime,41387,41387,8,6.7824142172966825e-06,628.2482402858959
3975,L07-4,1,distance_3_prime,41387,41387,8,6.709022964985609e-06,627.9675365086847
3942,L07-3,2,distance_3_prime,41387,41387,12,9.662271406762302e-06,627.6898701752328
4125,L08-3,1,distance_3_prime,41387,41387,8,6.4710416840238876e-06,627.2899777485212
3990,L07-4,2,distance_3_prime,41387,41387,12,9.747918819332073e-06,627.0221607463445
3893,L07-2,2,distance_3_prime,41389,41389,12,8.52401677242367e-06,626.6187236301688
607,L03-3,2,distance_5_prime,41468,41468,12,8.342573892610218e-06,626.265923099975
1275,L06-2,2,distance_5_prime,41474,41474,12,6.113419209891512e-06,625.9199732457962
2771,L02-3,2,distance_3_prime,41503,41503,12,7.0366456779163085e-06,625.6664252974851
2746,L02-3,1,distance_3_prime,41504,41504,8,9.06305050951337e-06,625.3743833919145
2814,L02-4,1,distance_3_prime,41504,41504,8,9.06305050951337e-06,624.9982305435677
2677,L02-2,1,distance_3_prime,41504,41504,8,9.06305050951337e-06,624.6220776952209
2631,L02-1,2,distance_3_prime,41504,41504,12,6.2998409290165425e-06,624.2459248468741
2607,L02-1,1,distance_3_prime,41504,41504,8,9.06305050951337e-06,623.9844562489562
2839,L02-4,2,distance_3_prime,41505,41505,12,8.349626702106193e-06,623.6083034006094
75,L01-2,2,distance_5_prime,41507,41507,12,1.1707259964585538e-05,623.2617521443385
3530,L05-4,2,distance_3_prime,41514,41514,12,3.7404151860856554e-06,622.7758189049885
3493,L05-3,2,distance_3_prime,41648,41648,12,8.46067232732649e-06,622.6205393089533
1903,L09-3,1,distance_5_prime,41722,41722,8,1.0857144408163487e-05,622.2681692278649
1823,L09-1,1,distance_5_prime,41722,41722,8,1.0857144408163487e-05,621.8151874488675
1966,L09-4,2,distance_5_prime,41722,41722,12,1.571309974937606e-05,621.3622056698701
1867,L09-2,1,distance_5_prime,41722,41722,8,1.1834284513951141e-05,620.7066237221267
1954,L09-4,1,distance_5_prime,41722,41722,8,1.1834284513951141e-05,620.2128737036356
1836,L09-1,2,distance_5_prime,41724,41724,12,1.3485509819698733e-05,619.7191236851446
3430,L05-2,2,distance_3_prime,41757,41757,12,4.967929942251954e-06,619.1564542734275
1106,L05-3,2,distance_5_prime,41895,41895,12,8.46067232732649e-06,618.9490084228289
664,L03-4,2,distance_5_prime,41949,41949,12,5.468557390003386e-06,618.5945485556756
1384,L06-4,2,distance_5_prime,42114,42114,12,7.469756822066657e-06,618.3651480417224
2458,L01-2,2,distance_3_prime,42205,42205,12,1.1707259964585538e-05,618.0505667029179
2509,L01-3,2,distance_3_prime,42206,42206,12,6.790137777553954e-06,617.5564617961126
2404,L01-1,2,distance_3_prime,42207,42207,12,7.559159874971496e-06,617.2698772410731
2558,L01-4,2,distance_3_prime,42207,42207,12,9.992630435054149e-06,616.9508277802302
2446,L01-2,1,distance_3_prime,42208,42208,8,1.0538407225131994e-05,616.5290688274579
2389,L01-1,1,distance_3_prime,42208,42208,8,1.0538407225131994e-05,616.0842637352995
2493,L01-3,1,distance_3_prime,42208,42208,8,1.0538407225131994e-05,615.6394586431411
2547,L01-4,1,distance_3_prime,42208,42208,8,1.0538407225131994e-05,615.1946535509827
2997,L03-3,2,distance_3_prime,42230,42230,12,8.342573892610218e-06,614.7498484588243
561,L03-2,2,distance_5_prime,42400,42400,12,7.594782890473104e-06,614.3975415633394
2841,L02-4,2,distance_3_prime,42440,42440,12,8.349626702106193e-06,614.0755227687833
4160,L08-4,1,distance_3_prime,42482,42482,8,6.4710416840238876e-06,613.721164611546
4013,L08-1,1,distance_3_prime,42482,42482,8,6.4710416840238876e-06,613.4462618187252
4175,L08-4,2,distance_3_prime,42482,42482,12,9.412872102600306e-06,613.1713590259045
4058,L08-2,1,distance_3_prime,42482,42482,8,6.4710416840238876e-06,612.7714813932419
4073,L08-2,2,distance_3_prime,42482,42482,12,1.0121747755924174e-05,612.4965786004211
4127,L08-3,2,distance_3_prime,42482,42482,12,4.900401383710004e-06,612.0665865122539
4112,L08-3,1,distance_3_prime,42482,42482,8,6.4710416840238876e-06,611.8584076606712
4028,L08-1,2,distance_3_prime,42483,42483,12,1.2295863056874513e-05,611.5835048678505
318,L02-2,2,distance_5_prime,42524,42524,12,6.416817194503354e-06,611.0611397176053
3045,L03-4,2,distance_3_prime,42681,42681,12,5.468557390003386e-06,610.7882709832263
2204,L11-1,2,distance_5_prime,42735,42735,12,1.0670489072974586e-05,610.5548674852636
180,L01-4,2,distance_5_prime,42796,42796,12,9.992630435054149e-06,610.09886413473
3660,L06-2,2,distance_3_prime,42927,42927,12,6.113419209891512e-06,609.6712195226314
2036,L10-2,1,distance_5_prime,42946,42946,8,7.982948422170244e-06,609.4087887762084
2089,L10-3,1,distance_5_prime,42946,42946,8,7.982948422170244e-06,609.06595307327
1997,L10-1,1,distance_5_prime,42946,42946,8,7.982948422170244e-06,608.7231173703315
2055,L10-2,2,distance_5_prime,42946,42946,12,5.704430631271309e-06,608.380281667393
