,start,end,IS_strand,max_alignment_length,length,cluster_id,line,gen_id,closest_gene_5_prime,position_5_prime,distance_5_prime,closest_gene_3_prime,position_3_prime,distance_3_prime
1474,2926463,2929557,reverse,3095,3095,12,L07-1,3,uppS,2922945,3518,alaS,2953930,24373
1475,2983000,2986090,forward,3094,3091,13,L07-1,3,serV,2954667,28333,ispF,3012640,26550
1476,3017591,3020681,reverse,3093,3091,14,L07-1,3,ftsB,3014157,3434,eno,3039610,18929
1477,3348440,3351532,reverse,3093,3093,15,L07-1,3,rpoD,3310616,37824,rnpB,3369029,17497
1478,3576780,3579873,forward,3095,3094,16,L07-1,3,rpsL,3551925,24855,trpS,3593108,13235
1479,3799014,3802103,reverse,3092,3090,17,L07-1,3,glyQ,3791318,7696,gpsA,3843485,41382
1480,33499,36590,forward,3094,3092,0,L07-2,1,trpT,21291,12208,rho,43774,7184
1481,850588,853680,forward,3094,3093,1,L07-2,1,proS,831956,18632,hemB,932379,78699
1482,1071481,1074572,reverse,3093,3092,2,L07-2,1,hemH,1032729,38752,lpxH,1082747,8175
1483,1280429,1283522,reverse,3094,3094,3,L07-2,1,fldA,1212855,67574,infA,1425342,141820
1484,1303488,1306579,reverse,3092,3092,4,L07-2,1,fldA,1212855,90633,infA,1425342,118763
1485,1855300,1858392,reverse,3094,3093,5,L07-2,1,fabI,1791617,63683,tyrS,2015648,157256
1486,2118219,2121312,forward,3095,3094,6,L07-2,1,thrS,2102261,15958,nadE,2125253,3941
1487,2146790,2149882,reverse,3093,3093,7,L07-2,1,nadE,2126079,20711,gapA,2168665,18783
1488,2345195,2348287,forward,3094,3093,8,L07-2,1,pgsA,2280495,64700,metG,2395837,47550
1489,2431199,2434289,reverse,3093,3091,9,L07-2,1,metG,2397869,33330,folE,2447617,13328
1490,2984750,2987841,forward,3093,3092,10,L07-2,1,alaS,2963002,21748,ispF,3014391,26550
1491,3019342,3022434,reverse,3094,3093,11,L07-2,1,ftsB,3015908,3434,eno,3041365,18931
1492,3575484,3578576,forward,3094,3093,12,L07-2,1,rpsL,3550626,24858,trpS,3591813,13237
1493,3797714,3800805,reverse,3093,3092,13,L07-2,1,glyQ,3790018,7696,gpsA,3842192,41387
1494,33495,36587,forward,3093,3093,0,L07-2,2,trpT,21287,12208,rho,43774,7187
1495,850641,853734,forward,3094,3094,1,L07-2,2,proS,832009,18632,hemB,932440,78706
1496,1071544,1074636,reverse,3094,3093,2,L07-2,2,hemH,1032793,38751,lpxH,1081117,6481
1497,1278807,1281900,reverse,3094,3094,3,L07-2,2,fldA,1211234,67573,infA,1423727,141827
1498,1301864,1304957,reverse,3094,3094,4,L07-2,2,fldA,1211234,90630,infA,1423727,118770
1499,1484507,1487600,forward,3094,3094,5,L07-2,2,mukB,1478288,6219,asnS,1488191,591
1500,1856814,1859907,reverse,3094,3094,6,L07-2,2,fabI,1793127,63687,tyrS,2020274,160367
1501,1923109,1926200,forward,3093,3092,7,L07-2,2,fabI,1793127,129982,tyrS,2020274,94074
1502,2122849,2125942,forward,3094,3094,8,L07-2,2,thrS,2106892,15957,nadE,2129084,3142
1503,2150623,2153715,reverse,3094,3093,9,L07-2,2,nadE,2129910,20713,gapA,2172499,18784
1504,2349040,2352133,forward,3094,3094,10,L07-2,2,pgsA,2284339,64701,metG,2396433,44300
1505,2431799,2434891,reverse,3094,3093,11,L07-2,2,metG,2398465,33334,folE,2448219,13328
1506,2985360,2988453,forward,3094,3094,12,L07-2,2,alaS,2963613,21747,ispF,3015004,26551
1507,3019957,3023050,reverse,3094,3094,13,L07-2,2,ftsB,3016522,3435,eno,3041982,18932
1508,3576113,3579205,forward,3093,3093,14,L07-2,2,rpsL,3551257,24856,trpS,3592441,13236
1509,3798354,3801446,reverse,3093,3093,15,L07-2,2,glyQ,3790657,7697,gpsA,3842835,41389
1510,33487,36578,forward,3093,3092,0,L07-2,3,trpT,21280,12207,rho,43763,7185
1511,850367,853457,forward,3092,3091,1,L07-2,3,proS,831746,18621,hemB,932146,78689
1512,1071213,1074301,reverse,3093,3089,2,L07-2,3,hemH,1032469,38744,lpxH,1080782,6481
1513,1278413,1281502,reverse,3092,3090,3,L07-2,3,fldA,1210864,67549,infA,1423292,141790
1514,1301464,1304559,reverse,3097,3096,4,L07-2,3,fldA,1210864,90600,infA,1423292,118733
1515,1484062,1487152,forward,3096,3091,5,L07-2,3,mukB,1477846,6216,asnS,1487741,589
1516,1856237,1859327,reverse,3093,3091,6,L07-2,3,fabI,1792577,63660,tyrS,2018911,159584
1517,1921772,1924862,forward,3092,3091,7,L07-2,3,fabI,1792577,129195,tyrS,2018911,94049
1518,2121460,2124551,forward,3093,3092,8,L07-2,3,thrS,2105510,15950,nadE,2127692,3141
1519,2149222,2152313,reverse,3093,3092,9,L07-2,3,nadE,2128518,20704,gapA,2174193,21880
1520,2167077,2170168,forward,3093,3092,10,L07-2,3,nadE,2128518,38559,gapA,2174193,4025
1521,2350670,2353759,forward,3092,3090,11,L07-2,3,pgsA,2286001,64669,metG,2398043,44284
1522,2433393,2436484,reverse,3093,3092,12,L07-2,3,metG,2400074,33319,folE,2449812,13328
1523,2986817,2989904,forward,3092,3088,13,L07-2,3,alaS,2965076,21741,ispF,3016447,26543
1524,3021398,3024489,reverse,3093,3092,14,L07-2,3,ftsB,3017964,3434,eno,3043413,18924
1525,3570404,3573496,forward,3094,3093,15,L07-2,3,rpsL,3552576,17828,trpS,3586729,13233
1526,3702283,3705374,reverse,3097,3092,16,L07-2,3,ftsY,3674408,27875,glyS,3784975,79601
1527,3789626,3792717,reverse,3093,3092,17,L07-2,3,glyQ,3787964,1662,gpsA,3834083,41366
1528,33499,36590,forward,3094,3092,0,L07-3,1,trpT,21291,12208,rho,43774,7184
1529,850588,853680,forward,3094,3093,1,L07-3,1,proS,831956,18632,hemB,932379,78699
1530,1071481,1074572,reverse,3093,3092,2,L07-3,1,hemH,1032729,38752,lpxH,1082747,8175
1531,1280429,1283522,reverse,3094,3094,3,L07-3,1,fldA,1212855,67574,infA,1425342,141820
1532,1303488,1306579,reverse,3092,3092,4,L07-3,1,fldA,1212855,90633,infA,1425342,118763
1533,1855300,1858392,reverse,3094,3093,5,L07-3,1,fabI,1791617,63683,tyrS,2015648,157256
1534,2118219,2121312,forward,3095,3094,6,L07-3,1,thrS,2102261,15958,nadE,2125253,3941
1535,2146790,2149882,reverse,3093,3093,7,L07-3,1,nadE,2126079,20711,gapA,2168665,18783
1536,2345195,2348287,forward,3094,3093,8,L07-3,1,pgsA,2280495,64700,metG,2395837,47550
1537,2431199,2434289,reverse,3093,3091,9,L07-3,1,metG,2397869,33330,folE,2447617,13328
1538,2984750,2987841,forward,3093,3092,10,L07-3,1,alaS,2963002,21748,ispF,3014391,26550
1539,3019342,3022434,reverse,3094,3093,11,L07-3,1,ftsB,3015908,3434,eno,3041365,18931
1540,3575484,3578576,forward,3094,3093,12,L07-3,1,rpsL,3550626,24858,trpS,3591813,13237
1541,3797714,3800805,reverse,3093,3092,13,L07-3,1,glyQ,3790018,7696,gpsA,3842192,41387
1542,33493,36586,forward,3094,3094,0,L07-3,2,trpT,21285,12208,rho,43773,7187
1543,850628,853721,forward,3094,3094,1,L07-3,2,proS,831996,18632,hemB,932427,78706
1544,1071529,1074619,reverse,3092,3091,2,L07-3,2,hemH,1032779,38750,lpxH,1082792,8173
1545,1280482,1283573,reverse,3093,3092,3,L07-3,2,fldA,1212908,67574,mukB,1315674,32101
1546,1302427,1305519,reverse,3093,3093,4,L07-3,2,fldA,1212908,89519,mukB,1315674,10155
1547,1484546,1487638,forward,3093,3093,5,L07-3,2,infA,1365559,118987,asnS,1488753,1115
1548,1544109,1547202,reverse,3094,3094,6,L07-3,2,serT,1532871,11238,mviN,1612334,65132
1549,1860488,1863580,reverse,3093,3093,7,L07-3,2,fabI,1796799,63689,tyrS,2020844,157264
1550,2123419,2126512,forward,3094,3094,8,L07-3,2,thrS,2107462,15957,nadE,2129624,3112
1551,2151162,2154254,reverse,3093,3093,9,L07-3,2,nadE,2130450,20712,gapA,2173038,18784
1552,2349574,2352666,forward,3093,3093,10,L07-3,2,pgsA,2284878,64696,metG,2400069,47403
1553,2435434,2438527,reverse,3094,3094,11,L07-3,2,metG,2402101,33333,folE,2451855,13328
1554,2988985,2992077,forward,3093,3093,12,L07-3,2,alaS,2967240,21745,ispF,3018629,26552
1555,3023124,3026216,reverse,3093,3093,13,L07-3,2,ftsB,3020147,2977,eno,3045148,18932
1556,3579278,3582371,forward,3094,3094,14,L07-3,2,rpsL,3554423,24855,trpS,3595607,13236
1557,3707386,3710478,forward,3094,3093,15,L07-3,2,ftsY,3683301,24085,glyS,3773201,62723
1558,3783887,3786979,reverse,3094,3093,16,L07-3,2,glyQ,3776190,7697,gpsA,3828366,41387
1559,33480,36570,forward,3093,3091,0,L07-3,3,trpT,21278,12202,rho,43755,7185
1560,69453,72572,reverse,3131,3120,1,L07-3,3,hemC,68083,1370,hemG,115048,42476
1561,853551,856640,forward,3092,3090,2,L07-3,3,proS,834931,18620,hemB,935329,78689
1562,1074393,1077483,reverse,3093,3091,3,L07-3,3,hemH,1035658,38735,lpxH,1085655,8172
1563,1283289,1286381,reverse,3093,3093,4,L07-3,3,fldA,1215738,67551,mukB,1318474,32093
1564,1305229,1308319,reverse,3095,3091,5,L07-3,3,fldA,1215738,89491,mukB,1318474,10155
1565,1487300,1490389,forward,3093,3090,6,L07-3,3,infA,1368350,118950,asnS,1491500,1111
1566,1546843,1549936,reverse,3095,3094,7,L07-3,3,serT,1535611,11232,mviN,1615035,65099
1567,1863078,1866168,reverse,3092,3091,8,L07-3,3,fabI,1799421,63657,tyrS,2023390,157222
1568,2125928,2129019,forward,3094,3092,9,L07-3,3,thrS,2109983,15945,nadE,2132130,3111
1569,2153665,2156754,reverse,3093,3090,10,L07-3,3,nadE,2132955,20710,gapA,2175529,18775
1570,2351994,2355081,forward,3093,3088,11,L07-3,3,pgsA,2287302,64692,metG,2402452,47371
1571,2437807,2440899,reverse,3093,3093,12,L07-3,3,metG,2404484,33323,folE,2454226,13327
1572,2614832,2617923,forward,3092,3092,13,L07-3,3,nrdB,2555947,58885,folC,2642180,24257
1573,2994310,2997400,forward,3092,3091,14,L07-3,3,alaS,2972566,21744,ispF,3023952,26552
1574,3028903,3031995,reverse,3094,3093,15,L07-3,3,ftsB,3025468,3435,eno,3050924,18929
1575,3584880,3587970,forward,3094,3091,16,L07-3,3,rpsL,3560027,24853,trpS,3601203,13233
1576,3712965,3716056,forward,3094,3092,17,L07-3,3,ftsY,3688881,24084,glyS,3778281,62225
1577,3788954,3792043,reverse,3094,3090,18,L07-3,3,glyQ,3781270,7684,gpsA,3833412,41369
1578,33499,36590,forward,3094,3092,0,L07-4,1,trpT,21291,12208,rho,43774,7184
1579,852029,855121,forward,3094,3093,1,L07-4,1,proS,831956,20073,hemB,933820,78699
1580,1072922,1076013,reverse,3093,3092,2,L07-4,1,hemH,1034170,38752,lpxH,1084188,8175
1581,1281870,1284963,reverse,3094,3094,3,L07-4,1,fldA,1214296,67574,infA,1426783,141820
1582,1304929,1308020,reverse,3092,3092,4,L07-4,1,fldA,1214296,90633,infA,1426783,118763
1583,1856741,1859833,reverse,3094,3093,5,L07-4,1,fabI,1793058,63683,tyrS,2017089,157256
1584,2119660,2122753,forward,3095,3094,6,L07-4,1,thrS,2103702,15958,nadE,2126694,3941
1585,2148231,2151323,reverse,3093,3093,7,L07-4,1,nadE,2127520,20711,gapA,2170106,18783
1586,2346636,2349728,forward,3094,3093,8,L07-4,1,pgsA,2281936,64700,metG,2397278,47550
1587,2432640,2435730,reverse,3093,3091,9,L07-4,1,metG,2399310,33330,folE,2449058,13328
1588,2986191,2989282,forward,3093,3092,10,L07-4,1,alaS,2964443,21748,ispF,3015832,26550
1589,3032245,3035337,reverse,3094,3093,11,L07-4,1,ftsB,3017349,14896,eno,3054268,18931
1590,3588387,3591479,forward,3094,3093,12,L07-4,1,rpsL,3563529,24858,trpS,3604716,13237
1591,3810617,3813708,reverse,3093,3092,13,L07-4,1,glyQ,3802921,7696,gpsA,3855095,41387
1592,33495,36588,forward,3094,3094,0,L07-4,2,trpT,21287,12208,rho,43775,7187
1593,849801,852894,forward,3094,3094,1,L07-4,2,proS,832017,17784,hemB,931599,78705
1594,1070703,1073796,reverse,3094,3094,2,L07-4,2,hemH,1031953,38750,lpxH,1081970,8174
1595,1279665,1282757,reverse,3093,3093,3,L07-4,2,fldA,1212090,67575,infA,1424582,141825
1596,1302721,1305811,reverse,3093,3091,4,L07-4,2,fldA,1212090,90631,infA,1424582,118771
1597,1854576,1857668,reverse,3093,3093,5,L07-4,2,fabI,1790886,63690,tyrS,2014938,157270
1598,2116884,2119977,forward,3094,3094,6,L07-4,2,thrS,2101558,15326,nadE,2123917,3940
1599,2145457,2148550,reverse,3094,3094,7,L07-4,2,nadE,2124743,20714,gapA,2167334,18784
1600,2343880,2346973,forward,3094,3094,8,L07-4,2,pgsA,2279174,64706,metG,2394524,47551
1601,2429888,2432980,reverse,3094,3093,9,L07-4,2,metG,2396556,33332,folE,2446309,13329
1602,2983461,2986554,forward,3094,3094,10,L07-4,2,alaS,2961713,21748,ispF,3013104,26550
1603,3025812,3028905,reverse,3094,3094,11,L07-4,2,ftsB,3014622,11190,eno,3047838,18933
1604,3581979,3585070,forward,3093,3092,12,L07-4,2,rpsL,3557122,24857,trpS,3598306,13236
1605,3625605,3628697,reverse,3094,3093,13,L07-4,2,yrfF,3614275,11330,asd,3662549,33852
1606,3807324,3810417,reverse,3094,3094,14,L07-4,2,glyQ,3799627,7697,gpsA,3851804,41387
1607,33485,36575,forward,3093,3091,0,L07-4,3,trpT,21281,12204,rho,43760,7185
1608,708521,711612,forward,3093,3092,1,L07-4,3,imp,676093,32428,ftsL,713113,1501
1609,853533,856627,forward,3095,3095,2,L07-4,3,proS,834912,18621,hemB,935314,78687
1610,1073693,1076793,reverse,1837,3101,3,L07-4,3,hemH,1035653,38040,lpxH,1084964,8171
1611,1282618,1285709,reverse,3094,3092,4,L07-4,3,fldA,1215062,67556,mukB,1319252,33543
1612,1305670,1308759,reverse,3094,3090,5,L07-4,3,fldA,1215062,90608,mukB,1319252,10493
1613,1488089,1491177,forward,3092,3089,6,L07-4,3,infA,1369130,118959,asnS,1491949,772
1614,1618557,1621646,reverse,3092,3090,7,L07-4,3,yceQ,1617765,792,fabD,1625768,4122
1615,1863541,1866632,reverse,3093,3092,8,L07-4,3,fabI,1799879,63662,tyrS,2026931,160299
1616,1964465,1967558,reverse,3096,3094,9,L07-4,3,fabI,1799879,164586,tyrS,2026931,59373
1617,2129475,2132565,forward,3094,3091,10,L07-4,3,thrS,2113526,15949,nadE,2136503,3938
1618,2158035,2161126,reverse,3093,3092,11,L07-4,3,nadE,2137329,20706,gapA,2179904,18778
1619,2356393,2359483,forward,3093,3091,12,L07-4,3,pgsA,2291717,64676,metG,2405427,45944
1620,2440776,2443869,reverse,3094,3094,13,L07-4,3,metG,2407460,33316,folE,2457193,13324
1621,2617679,2620769,forward,3092,3091,14,L07-4,3,nrdB,2558921,58758,folC,2627855,7086
1622,2669367,2672456,reverse,3092,3090,15,L07-4,3,fabB,2637784,31583,gltX,2700558,28102
1623,2983114,2986202,forward,3094,3089,16,L07-4,3,alaS,2961373,21741,ispF,3012748,26546
1624,3016580,3019671,reverse,3092,3092,17,L07-4,3,ftsB,3014265,2315,eno,3038600,18929
1625,3572608,3575700,forward,3094,3093,18,L07-4,3,rpsL,3547758,24850,trpS,3588934,13234
1626,3698344,3701433,forward,3093,3090,19,L07-4,3,ftsY,3676617,21727,glyS,3756398,54965
1627,3767078,3770169,reverse,3093,3092,20,L07-4,3,glyQ,3759387,7691,gpsA,3811544,41375
1628,33500,36591,forward,3094,3092,0,L08-1,1,trpT,21292,12208,rho,43775,7184
1629,69488,72581,reverse,3094,3094,1,L08-1,1,hemC,68117,1371,hemG,115063,42482
1630,855133,858225,forward,3094,3093,2,L08-1,1,proS,835060,20073,hemB,936924,78699
1631,1076026,1079117,reverse,3093,3092,3,L08-1,1,hemH,1037274,38752,lpxH,1087292,8175
1632,1284974,1288067,reverse,3094,3094,4,L08-1,1,fldA,1217400,67574,infA,1429887,141820
1633,1308033,1311124,reverse,3092,3092,5,L08-1,1,fldA,1217400,90633,infA,1429887,118763
1634,1859845,1862937,reverse,3094,3093,6,L08-1,1,fabI,1796162,63683,tyrS,2020193,157256
1635,2122764,2125857,forward,3095,3094,7,L08-1,1,thrS,2106806,15958,nadE,2129798,3941
1636,2151335,2154427,reverse,3093,3093,8,L08-1,1,nadE,2130624,20711,gapA,2173210,18783
1637,2349740,2352832,forward,3094,3093,9,L08-1,1,pgsA,2285040,64700,metG,2400382,47550
1638,2435744,2438834,reverse,3093,3091,10,L08-1,1,metG,2402414,33330,folE,2452162,13328
1639,2989295,2992386,forward,3093,3092,11,L08-1,1,alaS,2967547,21748,ispF,3018936,26550
1640,3035349,3038441,reverse,3094,3093,12,L08-1,1,ftsB,3020453,14896,eno,3057372,18931
1641,3591491,3594583,forward,3094,3093,13,L08-1,1,rpsL,3566633,24858,trpS,3607820,13237
1642,3813721,3816812,reverse,3093,3092,14,L08-1,1,glyQ,3806025,7696,gpsA,3858199,41387
1643,33495,36588,forward,3094,3094,0,L08-1,2,trpT,21288,12207,rho,43773,7185
1644,69489,72582,reverse,3094,3094,1,L08-1,2,hemC,68119,1370,hemG,115065,42483
1645,516717,519810,reverse,3094,3094,2,L08-1,2,rpsR,506401,10316,ppa,532561,12751
1646,856310,859402,forward,3093,3093,3,L08-1,2,proS,838211,18099,hemB,937915,78513
1647,1077013,1080106,reverse,3094,3094,4,L08-1,2,hemH,1038264,38749,lpxH,1088280,8174
1648,1285975,1289067,reverse,3094,3093,5,L08-1,2,fldA,1218402,67573,infA,1407838,118771
1649,1837821,1840914,reverse,3094,3094,6,L08-1,2,fabI,1774134,63687,tyrS,1998184,157270
1650,2100760,2103853,forward,3094,3094,7,L08-1,2,thrS,2084802,15958,nadE,2107006,3153
1651,2128544,2131636,reverse,3093,3093,8,L08-1,2,nadE,2107832,20712,gapA,2150418,18782
1652,2326959,2330052,forward,3094,3094,9,L08-1,2,pgsA,2262257,64702,metG,2359278,29226
1653,2394645,2397737,reverse,3094,3093,10,L08-1,2,metG,2361310,33335,folE,2411065,13328
1654,2948203,2951295,forward,3093,3093,11,L08-1,2,alaS,2926456,21747,ispF,2954991,3696
1655,2964555,2967646,reverse,3093,3092,12,L08-1,2,ftsB,2956509,8046,eno,2986577,18931
1656,3520713,3523805,forward,3093,3093,13,L08-1,2,rpsL,3495858,24855,trpS,3537041,13236
1657,3742953,3746045,reverse,3093,3093,14,L08-1,2,glyQ,3735255,7698,gpsA,3787430,41385
1658,33484,36574,forward,3092,3091,0,L08-1,3,trpT,21280,12204,rho,43759,7185
1659,69468,72558,reverse,3093,3091,1,L08-1,3,hemC,68098,1370,hemG,115033,42475
1660,516600,519690,reverse,3093,3091,2,L08-1,3,rpsR,506288,10312,ppa,532438,12748
1661,856015,859105,forward,3093,3091,3,L08-1,3,proS,837926,18089,hemB,937608,78503
1662,1073339,1076429,reverse,3092,3091,4,L08-1,3,hemH,1037944,35395,lpxH,1084602,8173
1663,1282261,1285351,reverse,3093,3091,5,L08-1,3,fldA,1214700,67561,infA,1404095,118744
1664,1833992,1837083,reverse,3093,3092,6,L08-1,3,fabI,1770316,63676,tyrS,1994320,157237
1665,2096880,2099970,forward,3092,3091,7,L08-1,3,thrS,2080924,15956,nadE,2103123,3153
1666,2124657,2127747,reverse,3093,3091,8,L08-1,3,nadE,2103949,20708,gapA,2146529,18782
1667,2323032,2326121,forward,3093,3090,9,L08-1,3,pgsA,2258344,64688,metG,2331970,5849
1668,2366460,2369550,reverse,3093,3091,10,L08-1,3,metG,2334002,32458,folE,2382877,13327
1669,2919922,2923012,forward,3092,3091,11,L08-1,3,alaS,2898179,21743,ispF,2926708,3696
1670,2936267,2939358,reverse,3093,3092,12,L08-1,3,ftsB,2928225,8042,eno,2958287,18929
1671,3492299,3495389,forward,3093,3091,13,L08-1,3,rpsL,3467451,24848,trpS,3508623,13234
1672,3714495,3717585,reverse,3092,3091,14,L08-1,3,glyQ,3706802,7693,gpsA,3754953,37368
1673,33500,36591,forward,3094,3092,0,L08-2,1,trpT,21292,12208,rho,43775,7184
1674,69488,72581,reverse,3094,3094,1,L08-2,1,hemC,68117,1371,hemG,115063,42482
1675,855133,858225,forward,3094,3093,2,L08-2,1,proS,835060,20073,hemB,936924,78699
1676,1076026,1079117,reverse,3093,3092,3,L08-2,1,hemH,1037274,38752,lpxH,1087292,8175
1677,1284974,1288067,reverse,3094,3094,4,L08-2,1,fldA,1217400,67574,infA,1429887,141820
1678,1308033,1311124,reverse,3092,3092,5,L08-2,1,fldA,1217400,90633,infA,1429887,118763
1679,1859845,1862937,reverse,3094,3093,6,L08-2,1,fabI,1796162,63683,tyrS,2020193,157256
1680,2122764,2125857,forward,3095,3094,7,L08-2,1,thrS,2106806,15958,nadE,2129798,3941
1681,2151335,2154427,reverse,3093,3093,8,L08-2,1,nadE,2130624,20711,gapA,2173210,18783
1682,2349740,2352832,forward,3094,3093,9,L08-2,1,pgsA,2285040,64700,metG,2400382,47550
1683,2435744,2438834,reverse,3093,3091,10,L08-2,1,metG,2402414,33330,folE,2452162,13328
1684,2989295,2992386,forward,3093,3092,11,L08-2,1,alaS,2967547,21748,ispF,3018936,26550
1685,3035349,3038441,reverse,3094,3093,12,L08-2,1,ftsB,3020453,14896,eno,3057372,18931
1686,3591491,3594583,forward,3094,3093,13,L08-2,1,rpsL,3566633,24858,trpS,3607820,13237
1687,3813721,3816812,reverse,3093,3092,14,L08-2,1,glyQ,3806025,7696,gpsA,3858199,41387
1688,33496,36587,forward,3093,3092,0,L08-2,2,trpT,21287,12209,rho,43773,7186
1689,69492,72584,reverse,3093,3093,1,L08-2,2,hemC,68121,1371,hemG,115066,42482
1690,855173,858266,forward,3094,3094,2,L08-2,2,proS,835099,20074,hemB,936968,78702
1691,1076073,1079166,reverse,3094,3094,3,L08-2,2,hemH,1037324,38749,lpxH,1087340,8174
1692,1285028,1288120,reverse,3093,3093,4,L08-2,2,fldA,1217458,67570,infA,1427893,139773
1693,1306025,1309122,reverse,3098,3098,5,L08-2,2,fldA,1217458,88567,infA,1427893,118771
1694,1857873,1860966,reverse,3095,3094,6,L08-2,2,fabI,1794186,63687,tyrS,2018228,157262
1695,2120801,2123893,forward,3094,3093,7,L08-2,2,thrS,2104845,15956,nadE,2127833,3940
1696,2149372,2152465,reverse,3094,3094,8,L08-2,2,nadE,2128659,20713,gapA,2171249,18784
1697,2347793,2350882,forward,3093,3090,9,L08-2,2,pgsA,2283088,64705,metG,2352676,1794
1698,2387177,2390269,reverse,3094,3093,10,L08-2,2,metG,2354708,32469,folE,2403597,13328
1699,2940740,2943831,forward,3093,3092,11,L08-2,2,alaS,2918992,21748,ispF,2970382,26551
1700,2986795,2989888,reverse,3094,3094,12,L08-2,2,ftsB,2971899,14896,eno,3008820,18932
1701,3542953,3546046,forward,3094,3094,13,L08-2,2,rpsL,3518097,24856,trpS,3559281,13235
1702,3765191,3768283,reverse,3093,3093,14,L08-2,2,glyQ,3757495,7696,gpsA,3809669,41386
1703,33487,36578,forward,3093,3092,0,L08-2,3,trpT,21282,12205,rho,43763,7185
1704,69479,72570,reverse,3093,3092,1,L08-2,3,hemC,68108,1371,hemG,115048,42478
1705,855055,858145,forward,3093,3091,2,L08-2,3,proS,834987,20068,hemB,939941,81796
1706,900639,903730,forward,3093,3092,3,L08-2,3,proS,834987,65652,hemB,939941,36211
1707,1079033,1082123,reverse,3092,3091,4,L08-2,3,hemH,1040288,38745,lpxH,1089848,7725
1708,1100450,1103541,reverse,3093,3092,5,L08-2,3,folD,1094369,6081,argU,1104452,911
1709,1227989,1231078,reverse,3093,3090,6,L08-2,3,fldA,1223046,4943,infA,1457525,226447
1710,1293705,1296795,reverse,3092,3091,7,L08-2,3,fldA,1223046,70659,infA,1457525,160730
1711,1314699,1317790,reverse,3094,3092,8,L08-2,3,fldA,1223046,91653,infA,1457525,139735
1712,1335695,1338786,reverse,3093,3092,9,L08-2,3,fldA,1223046,112649,infA,1457525,118739
1713,1887441,1890531,reverse,3092,3091,10,L08-2,3,fabI,1823766,63675,tyrS,2047778,157247
1714,2052458,2055550,forward,3093,3093,11,L08-2,3,tyrS,2049051,3407,ribC,2077527,21977
1715,2153435,2156523,forward,3093,3089,12,L08-2,3,thrS,2137482,15953,nadE,2159651,3128
1716,2181184,2184275,reverse,3093,3092,13,L08-2,3,nadE,2160477,20707,gapA,2203052,18777
1717,2379558,2382650,forward,3094,3093,14,L08-2,3,pgsA,2314871,64687,metG,2384444,1794
1718,2418940,2422031,reverse,3093,3092,15,L08-2,3,metG,2386476,32464,folE,2435359,13328
1719,2953496,2956588,forward,3093,3093,16,L08-2,3,alaS,2950679,2817,ispF,2981800,25212
1720,2975525,2978616,forward,3092,3092,17,L08-2,3,alaS,2950679,24846,ispF,2981800,3184
1721,2994029,2997120,reverse,3093,3092,18,L08-2,3,ftsB,2983317,10712,eno,3016049,18929
1722,3080991,3084080,forward,3093,3090,19,L08-2,3,lgt,3075433,5558,prfB,3146890,62810
1723,3107647,3110738,forward,3093,3092,20,L08-2,3,lgt,3075433,32214,prfB,3146890,36152
